SERIALNO,ST,PUMA,WGTP,Sm_Lo,Sm_Md,Sm_Hi,Lg_Lo,Lg_Md,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,Pers,IncK,Weight,hh
2017000596932,6,7302,10,0,1,0,0,0,0,0,0,0,1,78,10,1
2017000597125,6,7314,13,1,0,0,0,0,0,0,0,0,2,23,13,1
2017000597419,6,7302,3,0,0,0,0,1,0,0,0,0,3,120,3,1
2017000597476,6,7318,11,0,1,0,0,0,0,0,0,0,2,93,11,1
2017000597511,6,7315,35,0,0,0,0,1,0,0,0,0,4,127,35,1
2017000597512,6,7308,12,0,0,1,0,0,0,0,0,0,2,568,12,1
2017000597514,6,7305,55,0,0,0,0,1,0,0,0,0,5,149,55,1
2017000597926,6,7318,14,0,1,0,0,0,0,0,0,0,2,122,14,1
2017000598032,6,7302,1,0,0,0,0,0,1,0,0,0,5,241,1,1
2017000598437,6,7319,12,0,0,1,0,0,0,0,0,0,2,221,12,1
2017000598669,6,7312,20,0,0,1,0,0,0,0,0,0,1,175,20,1
2017000598688,6,7302,1,0,0,0,1,0,0,0,0,0,4,10,1,1
2017000598719,6,7302,22,0,1,0,0,0,0,0,0,0,2,71,22,1
2017000598805,6,7304,14,0,0,1,0,0,0,0,0,0,1,207,14,1
2017000598873,6,7312,11,0,1,0,0,0,0,0,0,0,2,136,11,1
2017000599023,6,7310,22,0,1,0,0,0,0,0,0,0,1,42,22,1
2017000599236,6,7309,14,1,0,0,0,0,0,0,0,0,1,17,14,1
2017000599246,6,7304,23,0,0,0,0,0,1,0,0,0,3,176,23,1
2017000599276,6,7321,10,0,1,0,0,0,0,0,0,0,2,104,10,1
2017000599293,6,7308,20,0,1,0,0,0,0,0,0,0,2,117,20,1
2017000599520,6,7302,18,0,0,0,1,0,0,0,0,0,4,5,18,1
2017000599628,6,7313,12,0,0,0,0,1,0,0,0,0,4,114,12,1
2017000599682,6,7302,2,0,0,0,0,1,0,0,0,0,4,48,2,1
2017000599804,6,7317,25,0,0,0,0,1,0,0,0,0,5,31,25,1
2017000599868,6,7312,29,0,0,0,0,1,0,0,0,0,3,145,29,1
2017000599995,6,7317,12,0,0,0,0,1,0,0,0,0,6,41,12,1
2017000600174,6,7317,34,0,0,0,1,0,0,0,0,0,5,15,34,1
2017000600293,6,7319,20,0,0,0,0,0,1,0,0,0,4,161,20,1
2017000600378,6,7313,13,0,1,0,0,0,0,0,0,0,2,59,13,1
2017000600419,6,7321,15,0,0,0,0,1,0,0,0,0,6,64,15,1
2017000600808,6,7317,13,1,0,0,0,0,0,0,0,0,2,9,13,1
2017000600881,6,7311,20,0,1,0,0,0,0,0,0,0,2,111,20,1
2017000600902,6,7317,55,0,0,0,0,1,0,0,0,0,4,35,55,1
2017000601037,6,7302,36,0,1,0,0,0,0,0,0,0,1,34,36,1
2017000601170,6,7318,40,0,0,0,0,1,0,0,0,0,6,146,40,1
2017000601214,6,7303,37,0,1,0,0,0,0,0,0,0,1,52,37,1
2017000601439,6,7315,12,0,1,0,0,0,0,0,0,0,2,142,12,1
2017000601618,6,7312,38,0,0,0,0,0,1,0,0,0,4,329,38,1
2017000601870,6,7310,40,0,0,0,0,0,0,0,1,0,5,155,40,1
2017000601953,6,7321,52,1,0,0,0,0,0,0,0,0,1,10,52,1
2017000602187,6,7301,28,0,0,0,0,1,0,0,0,0,3,138,28,1
2017000602410,6,7307,19,1,0,0,0,0,0,0,0,0,2,16,19,1
2017000602577,6,7312,17,0,1,0,0,0,0,0,0,0,2,107,17,1
2017000602627,6,7306,6,0,1,0,0,0,0,0,0,0,2,134,6,1
2017000602803,6,7307,14,0,1,0,0,0,0,0,0,0,1,27,14,1
2017000602833,6,7317,29,0,0,0,1,0,0,0,0,0,5,0,29,1
2017000602944,6,7307,13,0,0,0,0,1,0,0,0,0,4,65,13,1
2017000603163,6,7320,13,0,1,0,0,0,0,0,0,0,2,49,13,1
2017000603393,6,7308,12,0,0,0,0,1,0,0,0,0,3,138,12,1
2017000603456,6,7317,22,0,1,0,0,0,0,0,0,0,1,45,22,1
2017000603505,6,7306,36,0,0,0,0,1,0,0,0,0,3,37,36,1
2017000603520,6,7313,28,0,0,0,0,1,0,0,0,0,5,62,28,1
2017000603525,6,7302,22,0,1,0,0,0,0,0,0,0,2,49,22,1
2017000603531,6,7315,9,0,0,1,0,0,0,0,0,0,2,247,9,1
2017000603582,6,7321,11,1,0,0,0,0,0,0,0,0,1,20,11,1
2017000603675,6,7313,11,1,0,0,0,0,0,0,0,0,2,15,11,1
2017000603840,6,7319,12,0,0,0,0,1,0,0,0,0,3,93,12,1
2017000604138,6,7313,20,1,0,0,0,0,0,0,0,0,1,5,20,1
2017000604420,6,7314,20,0,1,0,0,0,0,0,0,0,1,57,20,1
2017000604613,6,7316,14,0,0,1,0,0,0,0,0,0,1,155,14,1
2017000604904,6,7301,14,1,0,0,0,0,0,0,0,0,1,16,14,1
2017000604962,6,7315,17,0,1,0,0,0,0,0,0,0,2,57,17,1
2017000604987,6,7301,12,0,1,0,0,0,0,0,0,0,2,51,12,1
2017000605004,6,7314,16,0,0,0,0,1,0,0,0,0,3,145,16,1
2017000605079,6,7304,31,0,1,0,0,0,0,0,0,0,2,49,31,1
2017000605186,6,7319,35,0,1,0,0,0,0,0,0,0,2,75,35,1
2017000605867,6,7307,16,0,1,0,0,0,0,0,0,0,2,104,16,1
2017000606193,6,7308,9,0,0,1,0,0,0,0,0,0,1,195,9,1
2017000606278,6,7301,29,0,0,0,0,0,0,0,1,0,3,143,29,1
2017000606463,6,7309,13,0,0,0,0,0,1,0,0,0,3,207,13,1
2017000606567,6,7315,31,0,1,0,0,0,0,0,0,0,1,63,31,1
2017000606703,6,7306,10,0,0,0,0,1,0,0,0,0,6,44,10,1
2017000606734,6,7306,8,0,0,0,0,1,0,0,0,0,6,36,8,1
2017000606772,6,7311,19,0,0,0,0,0,1,0,0,0,3,265,19,1
2017000606977,6,7314,10,0,1,0,0,0,0,0,0,0,2,86,10,1
2017000607158,6,7311,26,0,0,0,0,0,1,0,0,0,4,350,26,1
2017000607175,6,7302,3,1,0,0,0,0,0,0,0,0,1,25,3,1
2017000607185,6,7321,13,0,1,0,0,0,0,0,0,0,2,141,13,1
2017000607327,6,7313,11,1,0,0,0,0,0,0,0,0,1,0,11,1
2017000607362,6,7310,8,0,0,0,0,0,0,0,1,0,4,56,8,1
2017000607364,6,7308,26,0,0,0,0,1,0,0,0,0,3,59,26,1
2017000607553,6,7318,12,0,0,0,0,1,0,0,0,0,4,78,12,1
2017000607692,6,7316,20,0,1,0,0,0,0,0,0,0,1,62,20,1
2017000607714,6,7301,13,0,0,0,0,0,1,0,0,0,3,171,13,1
2017000607853,6,7312,15,0,1,0,0,0,0,0,0,0,2,59,15,1
2017000607870,6,7308,14,0,0,0,0,0,1,0,0,0,3,362,14,1
2017000607970,6,7309,19,0,1,0,0,0,0,0,0,0,2,115,19,1
2017000608043,6,7302,8,0,0,1,0,0,0,0,0,0,1,162,8,1
2017000608096,6,7316,19,0,1,0,0,0,0,0,0,0,1,118,19,1
2017000608163,6,7318,20,0,0,0,1,0,0,0,0,0,4,10,20,1
2017000608309,6,7321,5,0,0,0,0,1,0,0,0,0,6,114,5,1
2017000608341,6,7307,12,0,0,1,0,0,0,0,0,0,2,201,12,1
2017000608548,6,7314,20,0,0,0,0,0,1,0,0,0,4,241,20,1
2017000608645,6,7304,24,0,0,1,0,0,0,0,0,0,1,306,24,1
2017000609016,6,7311,20,0,0,0,0,0,1,0,0,0,3,261,20,1
2017000609044,6,7318,27,1,0,0,0,0,0,0,0,0,1,0,27,1
2017000609157,6,7305,26,0,1,0,0,0,0,0,0,0,2,29,26,1
2017000609216,6,7311,21,1,0,0,0,0,0,0,0,0,2,18,21,1
2017000609513,6,7322,11,0,1,0,0,0,0,0,0,0,2,40,11,1
2017000610042,6,7317,32,0,0,0,0,1,0,0,0,0,4,50,32,1
2017000610208,6,7319,25,0,0,0,0,1,0,0,0,0,6,36,25,1
2017000610811,6,7310,95,0,1,0,0,0,0,0,0,0,1,53,95,1
2017000610854,6,7304,37,1,0,0,0,0,0,0,0,0,2,7,37,1
2017000610893,6,7313,7,0,0,1,0,0,0,0,0,0,2,377,7,1
2017000610911,6,7321,12,0,0,0,0,1,0,0,0,0,5,78,12,1
2017000611207,6,7309,13,0,0,0,0,1,0,0,0,0,3,104,13,1
2017000611402,6,7305,24,0,0,0,0,0,0,1,0,0,2,40,24,1
2017000611406,6,7312,27,0,1,0,0,0,0,0,0,0,1,64,27,1
2017000611411,6,7315,8,0,1,0,0,0,0,0,0,0,2,74,8,1
2017000611423,6,7301,52,0,0,0,0,1,0,0,0,0,4,57,52,1
2017000611693,6,7321,13,0,0,0,1,0,0,0,0,0,3,19,13,1
2017000612007,6,7316,33,0,1,0,0,0,0,0,0,0,1,29,33,1
2017000612025,6,7308,11,0,1,0,0,0,0,0,0,0,2,81,11,1
2017000612264,6,7319,58,0,0,0,0,1,0,0,0,0,3,36,58,1
2017000612403,6,7321,21,1,0,0,0,0,0,0,0,0,2,23,21,1
2017000612457,6,7303,10,0,1,0,0,0,0,0,0,0,2,75,10,1
2017000612750,6,7302,44,0,0,0,1,0,0,0,0,0,4,24,44,1
2017000612990,6,7321,14,0,0,0,0,1,0,0,0,0,4,98,14,1
2017000613009,6,7302,11,0,0,0,0,0,1,0,0,0,4,170,11,1
2017000613239,6,7321,26,0,1,0,0,0,0,0,0,0,2,111,26,1
2017000613263,6,7303,25,0,0,0,0,1,0,0,0,0,4,139,25,1
2017000613319,6,7302,14,0,1,0,0,0,0,0,0,0,2,93,14,1
2017000613390,6,7313,13,0,0,0,0,0,1,0,0,0,4,167,13,1
2017000613423,6,7310,24,0,1,0,0,0,0,0,0,0,1,113,24,1
2017000613765,6,7312,9,1,0,0,0,0,0,0,0,0,2,9,9,1
2017000613933,6,7322,23,0,1,0,0,0,0,0,0,0,2,47,23,1
2017000614172,6,7313,12,0,0,1,0,0,0,0,0,0,2,214,12,1
2017000614249,6,7302,13,0,1,0,0,0,0,0,0,0,2,63,13,1
2017000614277,6,7310,29,0,1,0,0,0,0,0,0,0,2,108,29,1
2017000614796,6,7301,16,0,1,0,0,0,0,0,0,0,2,119,16,1
2017000614928,6,7305,11,0,1,0,0,0,0,0,0,0,2,135,11,1
2017000615017,6,7306,12,0,1,0,0,0,0,0,0,0,2,61,12,1
2017000615382,6,7317,13,0,1,0,0,0,0,0,0,0,1,41,13,1
2017000615385,6,7312,13,0,0,1,0,0,0,0,0,0,2,152,13,1
2017000615487,6,7322,12,0,0,0,0,1,0,0,0,0,4,136,12,1
2017000615592,6,7306,11,0,0,0,0,1,0,0,0,0,4,96,11,1
2017000615662,6,7308,10,0,0,0,0,1,0,0,0,0,3,50,10,1
2017000615823,6,7303,13,0,0,0,0,0,1,0,0,0,4,257,13,1
2017000615889,6,7314,12,0,1,0,0,0,0,0,0,0,2,80,12,1
2017000615969,6,7314,23,0,1,0,0,0,0,0,0,0,1,109,23,1
2017000616889,6,7317,23,1,0,0,0,0,0,0,0,0,2,18,23,1
2017000616916,6,7307,20,0,0,1,0,0,0,0,0,0,2,533,20,1
2017000617057,6,7321,40,0,0,0,0,1,0,0,0,0,4,34,40,1
2017000617139,6,7319,34,0,0,0,0,0,1,0,0,0,4,155,34,1
2017000617188,6,7314,13,0,0,0,0,1,0,0,0,0,4,124,13,1
2017000617278,6,7302,4,0,0,0,0,0,1,0,0,0,4,198,4,1
2017000617383,6,7305,19,0,0,1,0,0,0,0,0,0,1,168,19,1
2017000617571,6,7322,12,0,0,0,0,1,0,0,0,0,3,69,12,1
2017000617639,6,7315,11,0,1,0,0,0,0,0,0,0,1,65,11,1
2017000617674,6,7315,28,0,1,0,0,0,0,0,0,0,1,96,28,1
2017000617750,6,7306,10,1,0,0,0,0,0,0,0,0,1,15,10,1
2017000617763,6,7312,10,0,0,0,1,0,0,0,0,0,4,15,10,1
2017000617821,6,7305,24,0,1,0,0,0,0,0,0,0,2,143,24,1
2017000617911,6,7318,36,1,0,0,0,0,0,0,0,0,1,15,36,1
2017000617990,6,7314,19,0,0,1,0,0,0,0,0,0,2,161,19,1
2017000618176,6,7313,7,0,1,0,0,0,0,0,0,0,2,90,7,1
2017000618290,6,7303,12,0,1,0,0,0,0,0,0,0,1,97,12,1
2017000618613,6,7321,20,0,1,0,0,0,0,0,0,0,2,35,20,1
2017000618768,6,7301,26,0,0,0,0,1,0,0,0,0,4,82,26,1
2017000618794,6,7310,22,0,1,0,0,0,0,0,0,0,1,52,22,1
2017000619114,6,7306,12,0,0,0,0,1,0,0,0,0,4,124,12,1
2017000619246,6,7303,27,0,0,0,0,1,0,0,0,0,4,60,27,1
2017000619300,6,7316,36,0,0,0,0,1,0,0,0,0,4,32,36,1
2017000619398,6,7301,36,0,1,0,0,0,0,0,0,0,1,29,36,1
2017000619606,6,7317,13,0,0,0,0,0,1,0,0,0,4,195,13,1
2017000619632,6,7311,11,0,1,0,0,0,0,0,0,0,2,132,11,1
2017000619653,6,7311,26,1,0,0,0,0,0,0,0,0,1,13,26,1
2017000619835,6,7312,10,0,0,0,1,0,0,0,0,0,4,21,10,1
2017000619910,6,7304,23,0,0,0,0,0,0,0,1,0,3,201,23,1
2017000620108,6,7312,78,0,0,0,0,0,1,0,0,0,3,166,78,1
2017000620235,6,7312,14,0,0,0,0,1,0,0,0,0,3,144,14,1
2017000620558,6,7309,26,0,1,0,0,0,0,0,0,0,2,109,26,1
2017000620782,6,7303,23,0,0,0,0,0,0,0,1,0,3,21,23,1
2017000620820,6,7302,32,0,0,0,1,0,0,0,0,0,3,25,32,1
2017000620860,6,7309,13,0,0,0,0,0,1,0,0,0,3,199,13,1
2017000620967,6,7306,10,0,0,0,0,1,0,0,0,0,4,128,10,1
2017000621108,6,7308,7,0,0,0,0,1,0,0,0,0,3,64,7,1
2017000621292,6,7310,9,0,0,0,0,0,1,0,0,0,4,519,9,1
2017000621366,6,7316,13,0,0,1,0,0,0,0,0,0,2,213,13,1
2017000621408,6,7306,8,0,1,0,0,0,0,0,0,0,2,129,8,1
2017000621459,6,7301,23,0,0,0,0,1,0,0,0,0,6,44,23,1
2017000621658,6,7306,11,0,0,0,0,1,0,0,0,0,3,54,11,1
2017000621899,6,7308,17,0,0,1,0,0,0,0,0,0,2,410,17,1
2017000621900,6,7304,8,0,0,0,0,0,1,0,0,0,7,245,8,1
2017000621967,6,7319,12,1,0,0,0,0,0,0,0,0,1,22,12,1
2017000621979,6,7310,16,0,0,0,0,0,1,0,0,0,4,200,16,1
2017000622020,6,7320,16,0,0,0,0,1,0,0,0,0,7,78,16,1
2017000622087,6,7305,29,0,0,0,0,1,0,0,0,0,6,91,29,1
2017000622107,6,7307,38,0,0,0,0,1,0,0,0,0,3,57,38,1
2017000622136,6,7313,12,0,1,0,0,0,0,0,0,0,2,86,12,1
2017000622220,6,7317,19,1,0,0,0,0,0,0,0,0,1,10,19,1
2017000622243,6,7316,13,0,1,0,0,0,0,0,0,0,2,118,13,1
2017000622400,6,7312,14,0,1,0,0,0,0,0,0,0,2,124,14,1
2017000622560,6,7302,13,0,0,0,0,0,1,0,0,0,3,150,13,1
2017000622622,6,7305,18,0,1,0,0,0,0,0,0,0,1,26,18,1
2017000622643,6,7310,14,0,0,0,0,1,0,0,0,0,3,113,14,1
2017000622716,6,7304,14,0,0,0,0,1,0,0,0,0,3,114,14,1
2017000622740,6,7302,39,0,0,0,0,1,0,0,0,0,4,54,39,1
2017000622901,6,7302,3,1,0,0,0,0,0,0,0,0,1,21,3,1
2017000623070,6,7307,23,0,0,0,0,1,0,0,0,0,8,89,23,1
2017000623173,6,7302,12,0,1,0,0,0,0,0,0,0,2,76,12,1
2017000623207,6,7316,21,0,0,1,0,0,0,0,0,0,2,626,21,1
2017000623867,6,7314,15,0,0,0,1,0,0,0,0,0,4,3,15,1
2017000623904,6,7312,20,0,1,0,0,0,0,0,0,0,1,93,20,1
2017000624012,6,7314,23,0,0,0,1,0,0,0,0,0,3,1,23,1
2017000624017,6,7304,24,0,0,0,0,0,1,0,0,0,4,676,24,1
2017000624032,6,7306,28,0,1,0,0,0,0,0,0,0,2,129,28,1
2017000624068,6,7306,15,0,1,0,0,0,0,0,0,0,2,53,15,1
2017000624159,6,7316,19,1,0,0,0,0,0,0,0,0,1,22,19,1
2017000624274,6,7315,12,0,0,0,0,0,0,0,1,0,5,30,12,1
2017000624300,6,7310,23,0,1,0,0,0,0,0,0,0,2,115,23,1
2017000624464,6,7317,13,0,0,0,0,1,0,0,0,0,4,34,13,1
2017000624550,6,7305,12,0,0,0,0,1,0,0,0,0,7,58,12,1
2017000624621,6,7311,35,0,0,0,0,0,1,0,0,0,4,397,35,1
2017000624752,6,7317,12,0,1,0,0,0,0,0,0,0,2,137,12,1
2017000624808,6,7309,16,0,0,0,0,0,1,0,0,0,4,161,16,1
2017000624982,6,7318,13,0,0,0,0,0,0,0,1,0,3,89,13,1
2017000624992,6,7321,12,1,0,0,0,0,0,0,0,0,1,11,12,1
2017000625062,6,7311,13,0,1,0,0,0,0,0,0,0,1,50,13,1
2017000625181,6,7318,10,0,0,0,0,1,0,0,0,0,3,141,10,1
2017000625310,6,7322,42,0,1,0,0,0,0,0,0,0,1,91,42,1
2017000625458,6,7309,16,0,0,0,0,1,0,0,0,0,4,79,16,1
2017000625667,6,7319,10,0,0,0,0,1,0,0,0,0,4,104,10,1
2017000625751,6,7307,12,0,1,0,0,0,0,0,0,0,1,37,12,1
2017000626058,6,7320,17,0,0,0,1,0,0,0,0,0,4,23,17,1
2017000626100,6,7321,14,0,0,0,0,0,0,0,1,0,3,73,14,1
2017000626194,6,7309,11,0,0,0,0,0,1,0,0,0,4,322,11,1
2017000626213,6,7301,16,0,1,0,0,0,0,0,0,0,2,70,16,1
2017000626247,6,7306,7,0,1,0,0,0,0,0,0,0,2,58,7,1
2017000626497,6,7302,21,0,0,0,0,1,0,0,0,0,4,124,21,1
2017000626524,6,7314,13,0,0,0,1,0,0,0,0,0,4,0,13,1
2017000626550,6,7318,7,0,0,0,0,1,0,0,0,0,4,108,7,1
2017000626709,6,7309,11,0,0,1,0,0,0,0,0,0,2,366,11,1
2017000626908,6,7314,14,0,1,0,0,0,0,0,0,0,1,41,14,1
2017000627020,6,7309,8,0,0,1,0,0,0,0,0,0,1,167,8,1
2017000627121,6,7309,19,1,0,0,0,0,0,0,0,0,1,11,19,1
2017000627265,6,7314,60,0,0,0,0,0,1,0,0,0,3,202,60,1
2017000627346,6,7309,9,0,1,0,0,0,0,0,0,0,2,120,9,1
2017000627750,6,7320,22,0,0,0,0,1,0,0,0,0,5,135,22,1
2017000627779,6,7316,35,0,0,0,0,0,0,1,0,0,1,55,35,1
2017000627891,6,7315,32,0,1,0,0,0,0,0,0,0,2,100,32,1
2017000627979,6,7301,13,1,0,0,0,0,0,0,0,0,2,25,13,1
2017000628138,6,7301,40,0,1,0,0,0,0,0,0,0,2,93,40,1
2017000628290,6,7311,20,0,1,0,0,0,0,0,0,0,2,71,20,1
2017000628358,6,7303,11,0,1,0,0,0,0,0,0,0,2,85,11,1
2017000628386,6,7306,27,0,0,0,0,1,0,0,0,0,3,55,27,1
2017000628722,6,7305,20,0,0,1,0,0,0,0,0,0,1,411,20,1
2017000628944,6,7316,23,0,0,1,0,0,0,0,0,0,2,232,23,1
2017000629061,6,7314,79,0,0,0,0,1,0,0,0,0,3,55,79,1
2017000629124,6,7322,10,1,0,0,0,0,0,0,0,0,1,11,10,1
2017000629132,6,7301,12,0,1,0,0,0,0,0,0,0,2,64,12,1
2017000629226,6,7316,14,0,1,0,0,0,0,0,0,0,2,38,14,1
2017000629229,6,7310,32,0,1,0,0,0,0,0,0,0,2,128,32,1
2017000629230,6,7310,11,1,0,0,0,0,0,0,0,0,1,19,11,1
2017000629295,6,7305,15,0,0,0,0,0,0,1,0,0,2,62,15,1
2017000629316,6,7321,28,0,0,0,1,0,0,0,0,0,5,6,28,1
2017000629396,6,7308,17,1,0,0,0,0,0,0,0,0,1,21,17,1
2017000629590,6,7313,11,0,1,0,0,0,0,0,0,0,2,27,11,1
2017000629999,6,7304,12,0,0,0,0,1,0,0,0,0,3,28,12,1
2017000630116,6,7302,2,1,0,0,0,0,0,0,0,0,2,23,2,1
2017000630313,6,7312,13,0,0,0,0,0,0,0,1,0,3,48,13,1
2017000630348,6,7314,21,0,0,0,0,1,0,0,0,0,3,112,21,1
2017000630516,6,7313,19,0,0,0,0,1,0,0,0,0,3,66,19,1
2017000630576,6,7316,24,0,1,0,0,0,0,0,0,0,1,103,24,1
2017000630817,6,7316,14,0,1,0,0,0,0,0,0,0,2,78,14,1
2017000631129,6,7314,13,0,0,1,0,0,0,0,0,0,2,182,13,1
2017000631506,6,7321,12,0,1,0,0,0,0,0,0,0,1,73,12,1
2017000631516,6,7314,48,1,0,0,0,0,0,0,0,0,1,1,48,1
2017000631539,6,7311,23,0,1,0,0,0,0,0,0,0,2,99,23,1
2017000631898,6,7315,79,0,0,0,0,0,1,0,0,0,7,197,79,1
2017000631915,6,7302,12,0,1,0,0,0,0,0,0,0,2,46,12,1
2017000632020,6,7301,28,0,0,0,0,0,0,0,1,0,5,82,28,1
2017000632097,6,7310,30,0,1,0,0,0,0,0,0,0,1,52,30,1
2017000632193,6,7321,40,0,0,0,0,1,0,0,0,0,3,53,40,1
2017000632208,6,7318,7,0,1,0,0,0,0,0,0,0,2,46,7,1
2017000632290,6,7317,15,0,0,0,0,1,0,0,0,0,3,132,15,1
2017000632295,6,7316,22,0,0,0,0,0,0,1,0,0,1,83,22,1
2017000632397,6,7314,20,0,1,0,0,0,0,0,0,0,2,113,20,1
2017000632653,6,7312,12,0,0,0,0,1,0,0,0,0,6,122,12,1
2017000632661,6,7310,15,1,0,0,0,0,0,0,0,0,1,10,15,1
2017000632676,6,7314,13,0,1,0,0,0,0,0,0,0,2,134,13,1
2017000632771,6,7316,33,0,1,0,0,0,0,0,0,0,2,67,33,1
2017000632827,6,7317,17,0,1,0,0,0,0,0,0,0,2,47,17,1
2017000632936,6,7310,13,0,0,0,0,0,1,0,0,0,5,243,13,1
2017000632982,6,7308,21,0,1,0,0,0,0,0,0,0,2,86,21,1
2017000633179,6,7303,18,0,0,0,0,1,0,0,0,0,3,78,18,1
2017000633238,6,7310,40,0,1,0,0,0,0,0,0,0,1,36,40,1
2017000633371,6,7308,13,0,0,1,0,0,0,0,0,0,2,269,13,1
2017000633462,6,7308,10,0,1,0,0,0,0,0,0,0,2,91,10,1
2017000633751,6,7318,7,0,0,0,1,0,0,0,0,0,3,20,7,1
2017000633858,6,7317,42,0,0,0,1,0,0,0,0,0,5,14,42,1
2017000634077,6,7314,15,0,0,0,0,1,0,0,0,0,4,85,15,1
2017000634103,6,7316,24,0,1,0,0,0,0,0,0,0,1,39,24,1
2017000634141,6,7318,11,0,0,0,0,0,1,0,0,0,5,169,11,1
2017000634248,6,7306,15,0,1,0,0,0,0,0,0,0,1,49,15,1
2017000634281,6,7319,11,0,0,0,0,1,0,0,0,0,4,124,11,1
2017000634289,6,7322,13,0,0,0,0,1,0,0,0,0,5,111,13,1
2017000634778,6,7308,21,0,1,0,0,0,0,0,0,0,2,132,21,1
2017000634846,6,7319,13,0,1,0,0,0,0,0,0,0,1,58,13,1
2017000634991,6,7311,9,0,0,0,0,1,0,0,0,0,5,105,9,1
2017000635069,6,7318,12,0,1,0,0,0,0,0,0,0,1,52,12,1
2017000635229,6,7308,14,0,0,0,0,0,1,0,0,0,4,199,14,1
2017000635241,6,7316,27,0,1,0,0,0,0,0,0,0,1,45,27,1
2017000635335,6,7301,14,1,0,0,0,0,0,0,0,0,1,23,14,1
2017000635495,6,7316,21,1,0,0,0,0,0,0,0,0,2,21,21,1
2017000635608,6,7321,15,0,1,0,0,0,0,0,0,0,2,38,15,1
2017000635659,6,7310,15,0,0,0,0,0,1,0,0,0,4,655,15,1
2017000635767,6,7317,18,0,0,0,1,0,0,0,0,0,6,1,18,1
2017000635836,6,7322,34,0,0,0,1,0,0,0,0,0,4,12,34,1
2017000636001,6,7316,7,0,1,0,0,0,0,0,0,0,2,52,7,1
2017000636091,6,7321,17,0,0,0,0,1,0,0,0,0,5,66,17,1
2017000636310,6,7308,12,0,0,0,0,1,0,0,0,0,4,112,12,1
2017000636894,6,7312,12,0,1,0,0,0,0,0,0,0,1,78,12,1
2017000636913,6,7304,13,0,1,0,0,0,0,0,0,0,1,42,13,1
2017000637071,6,7311,19,0,1,0,0,0,0,0,0,0,1,44,19,1
2017000637095,6,7310,19,1,0,0,0,0,0,0,0,0,1,19,19,1
2017000637253,6,7314,12,0,1,0,0,0,0,0,0,0,2,91,12,1
2017000637293,6,7308,22,0,0,0,0,1,0,0,0,0,4,133,22,1
2017000637316,6,7305,31,1,0,0,0,0,0,0,0,0,1,7,31,1
2017000637360,6,7319,11,1,0,0,0,0,0,0,0,0,1,22,11,1
2017000637549,6,7308,15,0,1,0,0,0,0,0,0,0,2,57,15,1
2017000637761,6,7315,11,1,0,0,0,0,0,0,0,0,1,20,11,1
2017000637876,6,7318,18,0,0,0,0,1,0,0,0,0,3,108,18,1
2017000637877,6,7317,45,1,0,0,0,0,0,0,0,0,1,9,45,1
2017000637882,6,7322,55,0,0,0,0,1,0,0,0,0,5,116,55,1
2017000637978,6,7313,21,0,0,0,0,1,0,0,0,0,3,98,21,1
2017000638047,6,7313,20,0,0,0,0,0,1,0,0,0,4,188,20,1
2017000638360,6,7321,10,1,0,0,0,0,0,0,0,0,1,19,10,1
2017000638661,6,7306,16,0,0,0,1,0,0,0,0,0,4,10,16,1
2017000638706,6,7316,28,0,0,0,0,1,0,0,0,0,3,31,28,1
2017000638737,6,7304,28,0,1,0,0,0,0,0,0,0,1,37,28,1
2017000638757,6,7318,22,0,1,0,0,0,0,0,0,0,2,27,22,1
2017000638903,6,7302,11,0,1,0,0,0,0,0,0,0,1,73,11,1
2017000638978,6,7306,32,1,0,0,0,0,0,0,0,0,2,10,32,1
2017000639044,6,7310,44,0,1,0,0,0,0,0,0,0,2,71,44,1
2017000639095,6,7309,24,0,0,0,0,0,0,1,0,0,1,88,24,1
2017000639147,6,7312,48,0,0,0,0,1,0,0,0,0,4,26,48,1
2017000639247,6,7316,12,0,0,1,0,0,0,0,0,0,2,186,12,1
2017000639404,6,7319,15,0,0,0,0,1,0,0,0,0,4,45,15,1
2017000639513,6,7307,9,0,0,0,0,0,1,0,0,0,3,226,9,1
2017000639708,6,7315,34,0,0,0,0,1,0,0,0,0,5,44,34,1
2017000639834,6,7306,13,0,0,0,0,1,0,0,0,0,5,58,13,1
2017000639872,6,7316,30,0,0,0,0,0,1,0,0,0,3,155,30,1
2017000639937,6,7310,19,0,1,0,0,0,0,0,0,0,2,128,19,1
2017000640236,6,7310,12,0,1,0,0,0,0,0,0,0,2,128,12,1
2017000640416,6,7312,19,0,0,0,0,1,0,0,0,0,4,62,19,1
2017000640486,6,7310,11,0,0,1,0,0,0,0,0,0,2,238,11,1
2017000640765,6,7319,15,0,0,0,0,1,0,0,0,0,5,35,15,1
2017000640862,6,7315,12,0,1,0,0,0,0,0,0,0,1,99,12,1
2017000640980,6,7316,21,0,1,0,0,0,0,0,0,0,2,76,21,1
2017000641042,6,7307,10,0,0,0,0,1,0,0,0,0,4,118,10,1
2017000641184,6,7309,21,0,1,0,0,0,0,0,0,0,1,40,21,1
2017000641358,6,7317,30,0,1,0,0,0,0,0,0,0,1,41,30,1
2017000641538,6,7310,8,0,1,0,0,0,0,0,0,0,1,34,8,1
2017000641567,6,7317,25,0,0,0,0,0,0,1,0,0,2,126,25,1
2017000641793,6,7303,20,0,1,0,0,0,0,0,0,0,2,32,20,1
